Cijena,Kilometraza,Zapremina_motora,Snaga_motora,Registrovan,Godina,Brand_enc,Model_enc,Tip_enc,Gorivo_enc
8300.0,358000.0,2.0,125.0,0,2006.0,45,441,4,1
26000.0,260000.0,2.2,150.0,1,2010.0,30,263,11,1
13450.0,257641.0,2.0,105.0,0,2012.0,39,116,4,1
8800.0,235000.0,1.4,50.0,1,2011.0,6,161,5,1
10600.0,264000.0,1.6,66.0,0,2011.0,48,285,4,1
8500.0,300000.0,2.2,110.0,1,2004.0,30,148,4,1
15800.0,240000.0,2.2,110.0,1,2009.0,44,470,12,1
17000.0,308701.0,1.9,77.0,1,2008.0,45,534,3,1
11900.0,269000.0,1.6,77.0,0,2012.0,0,327,4,1
27800.0,236651.0,3.0,155.0,1,2009.0,2,596,10,1
43000.0,330000.0,2.2,120.0,0,2019.0,30,521,3,1
12500.0,320.0,2.0,90.0,1,2006.0,2,36,4,1
20300.0,276000.0,2.2,125.0,1,2011.0,30,261,4,1
34900.0,300000.0,3.0,180.0,1,2009.0,2,79,4,1
1450.0,276604.0,1.6,79.0,0,2002.0,36,403,2,0
3150.0,290852.0,1.9,85.0,0,2001.0,45,328,4,1
2600.0,269000.0,1.9,55.0,0,2001.0,13,456,4,1
7550.0,270000.0,1.3,55.0,1,2008.0,13,289,0,1
12800.0,217000.0,1.6,84.0,1,2013.0,6,170,6,1
2450.0,180000.0,1.4,65.0,1,2004.0,34,13,4,0
23900.0,240000.0,2.0,103.0,0,2011.0,45,550,4,1
32700.0,225000.0,1.6,88.0,1,2015.0,45,441,4,1
13000.0,260000.0,1.6,77.0,1,2011.0,1,97,4,1
16900.0,269202.0,2.0,125.0,0,2012.0,45,441,2,1
19500.0,259000.0,2.0,100.0,1,2012.0,17,628,4,1
12690.0,209000.0,1.6,77.0,0,2011.0,45,328,4,1
4250.0,258000.0,2.5,125.0,1,1999.0,2,39,4,0
3300.0,400000.0,1.9,96.0,1,2006.0,36,510,4,1
14999.0,316000.0,2.0,103.0,0,2013.0,45,441,2,1
14250.0,276982.0,2.0,125.0,0,2013.0,45,441,4,1
18500.0,75600.0,1.5,55.0,1,2018.0,9,386,4,1
23000.0,252000.0,2.0,110.0,1,2013.0,45,328,4,1
19900.0,234212.0,2.0,103.0,1,2009.0,45,550,12,1
6000.0,250000.0,1.9,96.0,1,2002.0,45,328,4,1
38000.0,250000.0,2.0,110.0,0,2017.0,1,458,4,1
10999.0,215000.0,1.6,77.0,0,2011.0,45,332,2,1
15999.0,224000.0,2.0,88.0,1,2014.0,33,351,4,1
11900.0,271000.0,2.0,88.0,0,2011.0,39,280,4,1
5100.0,292000.0,1.3,66.0,1,2007.0,33,238,5,1
7900.0,314333.0,1.9,77.0,1,2006.0,48,425,2,1
5400.0,250000.0,1.4,50.0,1,2006.0,6,164,1,1
59500.0,196000.0,2.0,140.0,1,2021.0,46,600,10,1
8300.0,215.0,1.9,77.0,0,2007.0,48,425,4,1
7450.0,280000.0,1.6,80.0,1,2007.0,14,158,4,1
23900.0,158000.0,1.6,77.0,1,2013.0,45,328,4,1
11000.0,431000.0,3.0,142.0,1,2003.0,2,66,2,1
24700.0,144000.0,1.6,74.0,0,2018.0,33,242,10,1
17990.0,239000.0,2.0,103.0,0,2010.0,1,98,4,1
13800.0,228000.0,1.6,77.0,1,2011.0,45,328,4,1
31500.0,227000.0,2.0,130.0,1,2012.0,1,100,4,1
20000.0,281000.0,3.5,200.0,1,2006.0,30,194,4,0
8200.0,241221.0,1.6,66.0,0,2011.0,48,285,2,1
17000.0,169.0,4.4,245.0,1,2004.0,2,82,4,0
14650.0,280000.0,1.6,77.0,1,2012.0,45,328,4,1
12999.0,250000.0,1.6,66.0,0,2011.0,1,95,5,1
4599.0,390000.0,2.2,85.0,1,2003.0,30,148,2,1
22500.0,245000.0,2.0,125.0,0,2010.0,1,100,4,1
13800.0,333333.0,1.6,81.0,0,2014.0,45,328,4,1
45500.0,153000.0,2.0,110.0,1,2019.0,2,591,4,1
23600.0,235000.0,1.6,85.0,0,2018.0,48,425,2,1
45900.0,188000.0,2.0,125.0,1,2018.0,2,63,4,1
2200.0,242000.0,1.2,44.0,0,2003.0,13,456,4,0
17999.0,289000.0,2.0,103.0,1,2010.0,45,443,4,1
52999.0,191000.0,2.5,150.0,1,2016.0,30,150,4,1
13250.0,190000.0,1.6,77.0,1,2011.0,45,331,4,1
24300.0,290111.0,3.0,175.0,0,2009.0,1,460,4,1
15700.0,179762.0,1.6,68.0,1,2016.0,6,166,4,1
12900.0,285000.0,1.6,77.0,0,2010.0,45,328,4,1
26500.0,207652.0,2.0,103.0,0,2010.0,45,533,4,1
13900.0,245000.0,2.0,105.0,1,2009.0,1,98,2,1
40000.0,220369.0,3.0,174.0,1,2009.0,2,598,12,1
9400.0,276000.0,2.0,81.0,0,2009.0,45,441,2,1
10999.0,207000.0,1.6,77.0,0,2011.0,48,425,2,1
14200.0,194000.0,2.0,120.0,1,2010.0,14,491,6,1
3400.0,300000.0,1.8,85.0,1,2002.0,6,609,6,4
51000.0,208600.0,2.5,131.0,1,2019.0,44,205,4,3
31990.0,275000.0,3.0,180.0,0,2012.0,1,462,12,1
5500.0,232000.0,2.0,60.0,1,2007.0,30,89,5,1
9900.0,230000.0,2.0,103.0,0,2012.0,45,328,2,1
12000.0,331.588,2.8,100.0,0,1998.0,12,256,4,1
5500.0,361000.0,1.9,74.0,0,2001.0,45,441,4,1
12800.0,233000.0,2.0,81.0,0,2009.0,45,328,4,1
9750.0,346000.0,2.2,125.0,0,2014.0,30,148,2,1
11700.0,199720.0,1.4,120.0,0,2013.0,33,407,6,0
49990.0,14000.0,1.3,105.0,1,2023.0,36,207,12,0
8500.0,175000.0,1.3,55.0,0,2011.0,33,407,4,1
79990.0,79876.0,2.2,150.0,0,2019.0,30,313,12,1
34990.0,144614.0,1.8,100.0,0,2014.0,30,179,4,1
28990.0,81657.0,1.5,85.0,0,2017.0,2,5,4,1
10700.0,280000.0,1.6,70.0,0,2010.0,45,441,4,1
11900.0,300000.0,2.0,105.0,0,2011.0,1,98,2,1
22500.0,220000.0,1.6,85.0,1,2019.0,48,425,2,1
15200.0,249400.0,1.6,77.0,0,2012.0,45,441,2,1
22500.0,254900.0,2.0,120.0,1,2010.0,2,63,4,1
20900.0,157441.0,1.5,70.0,1,2019.0,36,403,5,1
15700.0,300000.0,2.0,105.0,0,2008.0,1,98,4,1
25500.0,235351.0,2.0,110.0,0,2013.0,1,98,4,1
6500.0,207061.0,1.9,85.0,1,1999.0,45,328,4,1
10000.0,156000.0,1.2,50.0,0,2010.0,13,55,4,0
11000.0,280000.0,3.2,170.0,0,2006.0,30,265,4,1
26900.0,245308.0,3.0,176.0,0,2010.0,1,460,4,1
31000.0,380000.0,2.2,125.0,1,2015.0,30,148,2,1
78990.0,171000.0,2.0,110.0,0,2021.0,30,308,12,1
67980.0,80778.0,2.0,110.0,0,2019.0,46,603,10,1
33800.0,218000.0,1.6,85.0,0,2020.0,48,367,4,1
32000.0,260000.0,3.0,180.0,1,2012.0,45,555,12,1
13500.0,253000.0,1.6,77.0,0,2010.0,45,328,4,1
20200.0,281000.0,2.0,110.0,1,2013.0,45,328,4,1
13600.0,272000.0,2.0,103.0,0,2009.0,1,97,4,1
122980.0,2.0,2.0,145.0,0,2023.0,46,600,10,1
89980.0,105468.0,2.0,173.0,0,2019.0,46,602,10,1
89980.0,12.0,2.0,145.0,0,2022.0,46,573,2,1
8000.0,236000.0,1.9,1.9,1,2007.0,39,567,4,1
13750.0,259000.0,2.0,103.0,0,2009.0,48,612,10,1
17500.0,254000.0,1.5,66.0,1,2016.0,36,403,5,1
19300.0,275000.0,3.0,176.0,0,2010.0,1,100,1,1
23500.0,260000.0,2.0,180.0,1,2015.0,8,248,4,1
6400.0,250000.0,2.0,100.0,1,2007.0,34,46,2,1
27000.0,270000.0,3.0,150.0,0,2012.0,1,101,4,1
28980.0,73415.0,1.2,62.0,0,2019.0,22,524,10,0
8700.0,300.0,1.9,77.0,0,2008.0,48,425,4,1
50000.0,176000.0,2.0,100.0,0,2019.0,2,62,4,1
19500.0,246538.0,2.0,103.0,0,2011.0,45,441,2,1
20900.0,280274.0,3.0,176.0,0,2008.0,45,555,4,1
6950.0,145000.0,1.1,44.0,0,2011.0,34,13,5,0
20200.0,135000.0,1.6,88.0,1,2018.0,13,552,4,1
20900.0,267860.0,2.0,103.0,0,2010.0,45,550,4,1
17300.0,300000.0,1.6,77.0,1,2011.0,45,441,4,1
14900.0,275000.0,2.0,130.0,1,2010.0,2,36,4,1
26990.0,207235.0,2.0,130.0,0,2011.0,1,100,4,1
39500.0,57500.0,1.5,97.0,1,2021.0,22,520,4,0
8800.0,184500.0,1.2,51.0,0,2012.0,48,285,5,0
6600.0,180000.0,1.3,64.0,0,2008.0,44,610,4,4
28700.0,260000.0,2.0,135.0,0,2013.0,45,328,4,1
16000.0,299000.0,1.6,81.0,1,2015.0,48,425,2,1
22500.0,261000.0,1.5,80.0,1,2013.0,30,91,4,1
12990.0,259000.0,2.0,81.0,0,2012.0,48,425,4,1
24900.0,236945.0,2.5,140.0,0,2010.0,32,444,12,1
10950.0,199000.0,1.6,66.0,1,2010.0,48,486,4,1
109999.0,130000.0,3.0,209.0,0,2019.0,1,463,10,1
3999.0,173286.0,0.8,40.0,0,2001.0,40,293,4,0
3300.0,250.0,1.4,44.0,0,2000.0,45,450,4,0
38300.0,179400.0,2.0,110.0,0,2020.0,45,441,2,1
5850.0,238000.0,1.4,59.0,1,2008.0,39,349,4,1
2500.0,260000.0,1.4,55.0,1,2002.0,39,235,4,0
13800.0,220000.0,1.8,73.0,0,2011.0,44,126,4,3
6900.0,330000.0,1.9,74.0,1,2003.0,45,441,4,1
82300.0,150000.0,3.0,190.0,1,2015.0,2,598,10,1
15300.0,134075.0,2.0,62.0,0,2015.0,45,202,4,1
12800.0,270000.0,1.6,77.0,0,2010.0,1,97,4,1
9500.0,255000.0,1.2,55.0,0,2011.0,39,349,2,1
7499.0,370000.0,1.6,81.0,1,2011.0,34,32,2,1
43800.0,180000.0,2.0,135.0,1,2017.0,45,328,4,1
13499.0,287900.0,1.6,77.0,1,2011.0,1,98,2,1
23000.0,280000.0,2.0,103.0,0,2012.0,1,98,4,1
12999.0,177550.0,1.5,81.0,1,2013.0,9,258,12,1
5600.0,285526.0,1.9,74.0,0,2002.0,45,441,4,1
44900.0,235000.0,3.0,190.0,1,2012.0,30,396,12,1
42300.0,130000.0,3.2,151.0,0,2015.0,14,479,4,1
21000.0,249975.0,2.0,103.0,0,2011.0,45,441,4,1
5000.0,255000.0,1.6,66.0,0,2008.0,34,32,4,1
2650.0,200000.0,1.9,47.0,0,1998.0,39,235,4,1
12800.0,238000.0,1.6,77.0,1,2011.0,45,328,2,1
5500.0,230000.0,2.0,80.0,1,2006.0,30,91,4,1
18499.0,223900.0,1.9,125.0,1,2010.0,45,328,4,1
9990.0,240972.0,1.6,66.0,0,2012.0,39,116,4,1
9900.0,254000.0,1.9,77.0,1,2007.0,45,441,4,1
25500.0,342226.0,2.5,128.0,1,2008.0,45,535,3,1
25500.0,130000.0,1.8,90.0,0,2013.0,30,91,5,0
4100.0,302000.0,1.4,55.0,0,2005.0,39,349,5,1
29500.0,250000.0,2.0,110.0,1,2015.0,1,97,4,1
4800.0,250000.0,1.2,55.0,0,2006.0,36,216,4,0
8900.0,200000.0,1.2,55.0,0,2011.0,39,349,4,1
37900.0,231540.0,2.0,110.0,1,2018.0,48,367,10,1
13000.0,261000.0,2.0,125.0,1,2007.0,1,98,4,1
34900.0,147000.0,1.5,96.0,0,2020.0,34,27,10,1
7000.0,230000.0,1.9,115.0,1,2006.0,0,111,4,1
5250.0,281235.0,1.9,1.0,1,2000.0,45,328,4,1
4500.0,420000.0,1.9,77.0,1,1999.0,45,328,4,1
9499.0,174213.0,1.5,81.0,0,2011.0,36,403,5,1
9750.0,194231.0,1.6,66.0,0,2011.0,45,450,5,1
11500.0,290000.0,1.6,66.0,1,2010.0,45,328,4,1
16600.0,223000.0,1.6,77.0,0,2012.0,45,202,4,1
4500.0,308600.0,2.0,120.0,1,2001.0,30,147,11,0
21000.0,139000.0,2.0,140.0,0,2012.0,14,372,4,1
17900.0,243000.0,1.5,88.0,0,2018.0,14,291,2,1
14950.0,300000.0,1.6,77.0,0,2013.0,48,425,2,1
19500.0,261000.0,2.5,126.0,1,2006.0,32,444,12,1
4500.0,162000.0,1.4,50.0,1,2005.0,14,288,4,1
14650.0,222960.0,2.0,103.0,0,2011.0,48,427,2,1
4650.0,285000.0,1.4,50.0,0,2005.0,6,161,4,1
7800.0,256000.0,1.9,77.0,0,2005.0,45,328,4,1
25000.0,261000.0,2.0,135.0,0,2012.0,2,7,4,1
3900.0,203533.0,1.7,74.0,1,2005.0,33,407,4,1
5250.0,329000.0,1.9,96.0,0,2004.0,45,441,2,1
16950.0,177000.0,2.0,100.0,0,2017.0,2,34,4,1
7500.0,228000.0,1.2,51.0,0,2011.0,45,450,4,0
3200.0,350000.0,1.4,44.0,1,2000.0,45,450,4,0
9990.0,215000.0,1.6,77.0,0,2009.0,45,331,4,1
17000.0,330000.0,2.0,100.0,1,2009.0,1,98,4,1
12800.0,249563.0,1.6,77.0,0,2011.0,45,328,2,1
21300.0,197453.0,2.2,110.0,0,2010.0,44,470,4,1
15950.0,252000.0,1.6,77.0,0,2012.0,45,556,4,1
30450.0,2.0,3.0,176.0,1,2011.0,1,460,10,1
15200.0,270000.0,2.0,81.0,1,2009.0,45,328,5,1
6200.0,220000.0,1.6,80.0,1,2006.0,34,31,4,1
14500.0,299000.0,1.6,77.0,1,2011.0,45,441,2,1
20800.0,191705.0,2.0,125.0,0,2010.0,45,550,4,1
16500.0,330000.0,2.0,103.0,1,2008.0,45,328,4,1
4990.0,290.0,1.9,74.0,0,2002.0,45,328,4,1
5400.0,312600.0,1.9,47.0,1,2005.0,39,349,5,1
3700.0,256399.0,1.9,96.0,0,2006.0,36,510,6,1
27900.0,164000.0,2.2,110.0,0,2016.0,29,199,4,1
14990.0,192832.0,1.6,77.0,0,2011.0,1,97,4,1
10900.0,285142.0,2.0,103.0,0,2010.0,45,328,2,1
19900.0,211000.0,2.2,88.0,0,2011.0,30,147,4,1
19450.0,220256.0,1.6,81.0,0,2014.0,45,328,4,1
2400.0,217000.0,1.4,66.0,1,2001.0,33,124,4,4
4400.0,139.0,1.4,55.0,1,2006.0,45,296,4,0
3500.0,196000.0,2.5,63.0,0,1996.0,29,133,4,1
14000.0,300000.0,3.0,150.0,1,2004.0,2,593,12,1
5400.0,256000.0,1.6,80.0,0,2006.0,34,31,2,1
2500.0,0.0,1.8,99.0,0,2004.0,36,510,4,0
12800.0,219000.0,1.6,82.0,1,2011.0,6,166,4,1
17300.0,248000.0,1.6,77.0,1,2013.0,48,425,2,1
16900.0,126000.0,1.6,81.0,1,2016.0,33,124,4,1
20680.0,220484.0,2.0,85.0,1,2012.0,2,5,4,1
3100.0,300000.0,2.0,66.0,1,2002.0,34,31,2,1
3500.0,280000.0,1.3,51.0,1,2004.0,33,238,5,1
17000.0,236000.0,2.8,147.0,0,2012.0,21,212,4,1
10000.0,260000.0,1.9,75.0,1,2007.0,45,441,2,1
6300.0,164000.0,1.4,72.0,1,2007.0,36,216,5,0
6500.0,380000.0,1.9,96.0,1,2001.0,45,441,2,1
23990.0,263576.0,1.6,96.0,0,2014.0,32,464,10,1
8150.0,275.321,2.0,103.0,0,2005.0,1,98,4,1
19600.0,280.0,2.0,170.0,1,2010.0,45,443,4,1
10500.0,235000.0,1.6,77.0,0,2011.0,45,328,4,1
1900.0,25000.0,1.6,80.0,0,2000.0,34,13,5,0
19600.0,290000.0,2.0,125.0,1,2010.0,1,97,4,1
4900.0,285411.0,1.9,74.0,1,2000.0,45,328,2,1
13900.0,276000.0,1.6,77.0,1,2011.0,45,328,4,1
16499.0,118236.0,1.2,85.0,0,2015.0,32,464,10,0
3300.0,360000.0,1.9,77.0,1,2000.0,2,33,4,4
3950.0,299999.0,1.9,66.0,1,2005.0,39,553,4,1
8300.0,223000.0,1.6,66.0,0,2010.0,48,285,4,1
4300.0,321000.0,1.9,85.0,1,2000.0,1,98,4,1
7800.0,299999.0,1.9,77.0,1,2005.0,45,328,5,1
3500.0,311657.0,1.7,55.0,1,2000.0,33,238,5,1
45000.0,192000.0,2.3,110.0,0,2018.0,13,257,4,1
4100.0,129800.0,1.4,50.0,1,2006.0,6,164,1,1
59500.0,62500.0,2.0,140.0,1,2017.0,2,594,12,1
8500.0,370000.0,2.0,103.0,1,2005.0,39,115,4,1
12500.0,309558.0,3.0,160.0,0,2005.0,1,101,4,1
15300.0,219586.0,1.6,77.0,0,2012.0,45,328,4,1
2999.0,275121.0,1.9,88.0,0,2003.0,36,403,2,1
41000.0,246000.0,2.0,100.0,1,2015.0,1,101,4,1
3950.0,275000.0,1.5,60.0,1,2004.0,36,403,4,1
2950.0,240252.0,1.6,55.0,1,1997.0,45,328,4,4
35900.0,232000.0,2.4,134.0,0,2014.0,46,573,2,1
24900.0,233220.0,2.0,135.0,0,2013.0,48,426,4,1
28900.0,227884.0,2.0,135.0,0,2014.0,45,330,4,1
12000.0,131123.0,1.6,77.0,0,2012.0,48,285,2,1
16000.0,238000.0,1.6,73.0,0,2016.0,6,166,4,1
24500.0,379000.0,2.0,110.0,0,2017.0,30,260,4,1
4500.0,364000.0,1.9,66.0,1,2000.0,45,328,4,1
2499.0,250000.0,1.9,66.0,0,2002.0,45,145,4,1
5300.0,2600.0,1.9,96.0,0,2000.0,48,285,4,1
47500.0,164000.0,2.0,140.0,1,2019.0,45,441,2,1
11999.0,260000.0,2.0,103.0,0,2011.0,48,526,2,1
9500.0,300000.0,2.0,110.0,1,2001.0,44,470,12,4
12200.0,350000.0,1.6,77.0,0,2011.0,45,328,4,1
23000.0,280000.0,2.0,105.0,1,2010.0,1,100,4,1
10000.0,260000.0,1.9,77.0,1,2006.0,45,441,4,1
23500.0,343000.0,2.0,100.0,1,2012.0,30,260,4,1
8750.0,259000.0,1.6,70.0,0,2011.0,14,288,4,1
15900.0,225000.0,2.0,121.0,1,2015.0,33,124,4,1
7100.0,229416.0,2.0,110.0,0,2006.0,45,441,4,0
19000.0,150000.0,2.0,85.0,1,2012.0,2,5,4,1
10800.0,286000.0,1.6,77.0,0,2010.0,48,425,2,1
26700.0,257200.0,2.4,120.0,0,2012.0,46,600,4,1
11200.0,241000.0,1.6,77.0,0,2010.0,48,425,2,1
16500.0,233325.0,2.0,103.0,1,2009.0,45,443,4,1
9350.0,199111.0,1.2,77.0,1,2010.0,39,115,4,0
15900.0,185915.0,1.3,70.0,1,2016.0,13,552,4,1
9800.0,230000.0,1.4,75.0,0,2013.0,22,620,4,0
54900.0,290000.0,2.0,120.0,1,2019.0,30,260,4,1
13999.0,209000.0,1.6,88.0,0,2015.0,6,166,4,1
7450.0,276000.0,1.9,77.0,0,2004.0,45,328,4,1
15900.0,250700.0,2.0,110.0,0,2014.0,6,169,6,1
24500.0,268000.0,3.0,150.0,1,2012.0,1,101,2,1
2800.0,284000.0,2.0,89.0,1,2003.0,29,72,4,1
17300.0,181000.0,2.0,155.0,1,2009.0,45,328,4,0
21666.0,290000.0,1.6,77.0,0,2015.0,45,328,4,1
46000.0,259800.0,2.0,140.0,1,2017.0,1,99,2,1
9900.0,300000.0,2.7,100.0,0,2001.0,32,547,4,1
2000.0,300000.0,2.5,105.0,0,2001.0,5,434,4,0
10000.0,1.0,2.0,103.0,0,2010.0,1,101,4,1
9999.0,255666.0,1.6,68.0,0,2012.0,34,32,4,1
14900.0,162000.0,1.2,81.0,0,2015.0,34,32,4,0
4300.0,433000.0,2.0,100.0,1,2001.0,2,36,2,1
24500.0,242000.0,2.0,110.0,0,2016.0,45,328,4,1
2500.0,321122.0,1.2,47.0,0,2003.0,39,235,4,0
4500.0,4.0,2.8,0.0,0,2005.0,13,257,4,1
16900.0,210000.0,1.6,66.0,1,2015.0,48,425,4,1
23700.0,303000.0,2.0,110.0,0,2015.0,45,328,4,1
34900.0,247000.0,3.0,180.0,0,2013.0,1,460,4,1
15600.0,278000.0,2.0,103.0,0,2011.0,45,331,6,1
19900.0,292000.0,3.0,176.0,0,2009.0,1,99,2,1
5500.0,187000.0,2.5,66.0,0,1992.0,30,24,4,1
9000.0,330000.0,1.9,96.0,1,2002.0,1,98,4,1
6800.0,206960.0,1.6,80.0,0,2006.0,29,25,4,1
2100.0,40.0,1.6,74.0,1,2000.0,33,124,2,4
18460.0,300.0,2.0,125.0,0,2012.0,45,328,4,1
23900.0,162000.0,2.0,103.0,0,2013.0,14,372,12,1
1900.0,192000.0,1.2,53.0,0,2004.0,10,363,5,0
10500.0,300000.0,2.0,110.0,0,2007.0,2,36,4,1
12800.0,270000.0,2.0,105.0,0,2011.0,39,349,5,1
39900.0,215000.0,2.0,132.0,0,2011.0,45,535,3,1
9900.0,270000.0,3.0,165.0,1,2005.0,1,101,4,1
10000.0,150000.0,1.2,50.0,0,2010.0,13,55,4,0
5800.0,420000.0,1.9,66.0,1,2001.0,45,328,5,1
11500.0,380000.0,2.7,132.0,1,2007.0,1,101,2,1
12300.0,238000.0,1.6,66.0,0,2011.0,1,95,4,1
22000.0,230000.0,2.0,75.0,0,2015.0,45,202,4,1
16500.0,122000.0,1.3,73.0,0,2016.0,44,610,4,0
15000.0,278000.0,1.5,81.0,1,2013.0,32,419,3,1
7900.0,245000.0,1.2,55.0,0,2011.0,39,349,2,1
85000.0,49000.0,2.0,139.0,1,2019.0,2,593,10,1
5350.0,277568.0,2.0,94.0,0,2002.0,29,563,12,4
34900.0,236000.0,2.0,110.0,1,2017.0,45,441,4,1
6000.0,320000.0,2.0,80.0,0,2006.0,45,202,4,4
26400.0,235400.0,2.0,100.0,1,2013.0,30,92,4,1
11500.0,155000.0,2.0,103.0,1,2008.0,41,107,10,1
15500.0,373656.0,1.9,120.0,0,2015.0,33,351,2,1
6490.0,320000.0,2.2,105.0,1,2002.0,30,148,4,1
8950.0,222.0,1.2,55.0,0,2011.0,39,349,4,1
1850.0,139616.0,1.3,44.0,0,2001.0,14,288,4,0
6500.0,229000.0,1.2,51.0,0,2011.0,14,361,4,0
39900.0,145563.0,1.2,96.0,0,2020.0,34,57,6,0
46990.0,129792.0,2.0,110.0,0,2018.0,45,441,4,1
4500.0,270000.0,1.4,50.0,0,2002.0,34,13,4,1
3650.0,230.03,1.9,19.0,0,2002.0,13,144,4,1
6500.0,279000.0,1.7,74.0,1,2006.0,33,124,2,1
2600.0,333000.0,1.5,80.0,0,2003.0,34,31,4,1
6500.0,313294.0,2.0,103.0,1,2003.0,1,97,5,1
12500.0,260000.0,1.2,55.0,1,2010.0,45,450,4,1
21500.0,177000.0,1.6,85.0,1,2014.0,45,328,4,1
18000.0,310000.0,2.2,125.0,1,2009.0,30,320,10,1
8400.0,260000.0,1.4,54.0,1,2009.0,34,14,4,4
49000.0,215000.0,2.2,100.0,1,2016.0,30,583,3,1
4450.0,250000.0,1.6,80.0,1,2004.0,34,31,2,1
14900.0,244000.0,1.6,77.0,0,2011.0,1,97,4,1
5000.0,342788.0,1.7,81.0,0,2008.0,33,124,4,1
8999.0,158019.0,1.2,55.0,0,2016.0,6,156,4,0
3600.0,307022.0,1.9,81.0,0,1999.0,1,98,4,1
5600.0,351000.0,1.9,66.0,0,2003.0,45,328,4,1
7950.0,220000.0,1.3,70.0,1,2012.0,33,238,4,1
19500.0,250000.0,2.0,135.0,1,2013.0,2,7,4,1
13999.0,220000.0,2.0,103.0,1,2008.0,45,550,10,1
18990.0,234054.0,2.0,103.0,0,2010.0,45,550,12,1
55900.0,181683.0,2.0,120.0,0,2018.0,2,593,12,1
5500.0,85000.0,1.6,55.0,0,1995.0,23,421,7,4
25000.0,320000.0,3.0,176.0,1,2008.0,1,462,10,1
10300.0,280000.0,1.6,70.0,1,2013.0,14,291,2,1
69900.0,130000.0,2.0,140.0,1,2018.0,1,460,12,1
56900.0,155412.0,2.0,147.0,0,2021.0,45,441,2,1
8800.0,67700.0,1.4,80.0,0,2009.0,22,620,4,0
1600.0,250000.0,1.2,0.0,0,2003.0,13,456,4,0
10200.0,300000.0,2.0,103.0,1,2009.0,45,441,2,1
9500.0,250000.0,2.2,81.0,1,2007.0,14,560,4,1
28500.0,295000.0,4.2,130.0,0,2001.0,30,567,4,1
18900.0,185000.0,1.7,85.0,0,2011.0,22,520,4,1
8900.0,390000.0,1.9,77.0,1,2005.0,45,441,4,1
23000.0,380000.0,2.2,110.0,1,2010.0,30,583,3,1
59990.0,145232.0,2.0,130.0,0,2021.0,34,57,6,1
11999.0,162000.0,1.6,77.0,0,2013.0,0,327,4,1
16500.0,331400.0,2.2,125.0,0,2007.0,30,261,4,1
23500.0,141000.0,1.5,70.0,0,2020.0,36,403,4,1
51990.0,135107.0,2.0,130.0,0,2019.0,34,57,6,1
39500.0,268000.0,3.0,190.0,1,2013.0,2,66,4,1
15500.0,230000.0,2.8,92.0,1,1995.0,31,435,4,1
24500.0,155000.0,1.4,110.0,1,2012.0,45,441,4,0
8800.0,324000.0,2.0,90.0,1,2004.0,30,148,4,1
6000.0,312000.0,2.0,100.0,0,2006.0,6,171,4,1
14900.0,264000.0,2.8,191.0,1,2009.0,33,351,2,4
28900.0,184747.0,1.5,85.0,0,2019.0,2,5,4,1
10900.0,350000.0,3.0,171.0,1,2007.0,1,101,2,1
3400.0,379000.0,1.9,66.0,0,2001.0,45,328,4,1
30000.0,330000.0,2.0,80.0,1,2011.0,45,240,3,1
13999.0,231000.0,1.6,77.0,0,2011.0,45,441,2,1
18000.0,198000.0,1.6,77.0,0,2013.0,45,328,4,1
2200.0,200000.0,2.2,98.0,0,2002.0,34,73,4,1
43900.0,137043.0,2.0,110.0,0,2019.0,2,47,4,1
19250.0,170300.0,2.0,110.0,0,2010.0,32,465,12,1
16900.0,131200.0,1.5,75.0,0,2019.0,34,15,4,1
8000.0,212000.0,2.0,100.0,1,2006.0,36,279,6,0
1450.0,285637.0,2.0,60.0,0,1999.0,33,124,4,1
21900.0,260000.0,2.0,110.0,1,2015.0,45,441,2,1
1650.0,220.0,1.1,40.0,1,1999.0,13,456,4,0
35990.0,123654.0,1.6,85.0,0,2018.0,1,97,4,1
16500.0,290000.0,2.0,103.0,1,2011.0,45,441,2,1
24900.0,158242.0,1.5,88.0,0,2020.0,6,168,4,1
14300.0,260.0,2.0,103.0,1,2010.0,45,328,4,1
10850.0,90325.0,1.1,55.0,1,2014.0,36,565,5,0
10800.0,280000.0,1.9,55.0,0,2008.0,45,202,4,1
39990.0,126507.0,2.0,118.0,0,2019.0,36,542,4,1
11000.0,117000.0,1.6,85.0,0,2008.0,33,124,11,0
9600.0,193286.0,1.6,115.0,1,2010.0,34,32,2,0
12000.0,154826.0,1.5,66.0,0,2014.0,36,216,4,1
5900.0,275000.0,2.0,55.0,0,2004.0,45,328,4,1
9950.0,170000.0,1.4,70.0,0,2012.0,6,161,4,1
39990.0,154458.0,1.5,96.0,0,2021.0,34,61,4,1
15000.0,290000.0,1.6,77.0,1,2011.0,45,328,4,1
3990.0,235000.0,2.2,98.0,1,2003.0,34,45,4,1
24999.0,259000.0,2.0,134.0,0,2012.0,2,593,10,1
30500.0,255000.0,3.0,150.0,0,2013.0,1,101,4,1
3500.0,319444.0,1.9,85.0,0,2004.0,36,403,2,1
67999.0,206000.0,3.0,160.0,0,2016.0,1,462,12,1
2650.0,324000.0,1.6,79.0,0,2004.0,34,31,4,1
27500.0,288523.0,2.0,135.0,0,2013.0,1,97,4,1
23999.0,365000.0,3.2,165.0,0,2009.0,30,193,4,1
11650.0,266000.0,1.6,77.0,0,2009.0,45,328,4,1
