Brand,Model,Cijena,Kilometraza,Zapremina_motora,Snaga_motora,Tip,Registrovan,Godina,Gorivo
Mitsubishi,Pajero,25000.0,242400.0,3.2,118.0,Terenac,true,2008.0,Dizel
Peugeot,508,16990.0,249193.0,2.0,103.0,Karavan,true,2015.0,Dizel
Volkswagen,Passat,22500.0,301000.0,1.6,88.0,Karavan,true,2015.0,Dizel
Ford,Focus,2000.0,226459.0,1.8,85.0,Karavan,0,2000.0,Plin
Volvo,XC 60,23500.0,307000.0,2.4,120.0,,false,2011.0,Dizel
Volkswagen,Golf,5600.0,320000.0,1.9,66.0,,0,2003.0,Dizel
Ford,Kuga,17400.0,206654.0,2.0,103.0,Terenac,0,2011.0,Dizel
Land Rover,Range Rover Evoque,50500.0,124091.0,2.0,110.0,Terenac,true,2017.0,Dizel
Škoda,Fabia,9950.0,248634.0,1.6,77.0,Limuzina,0,2011.0,Dizel
Citroen,C3 Picasso,10990.0,231000.0,1.6,68.0,Monovolumen,false,2010.0,Dizel
BMW,120,11999.0,176000.0,2.0,105.0,Limuzina,0,2011.0,Dizel
BMW,120,12299.0,219000.0,2.0,120.0,Limuzina,0,2012.0,Dizel
Fiat,Punto Evo,10700.0,198000.0,1.2,51.0,Malo auto,0,2011.0,Benzin
Volkswagen,Golf,17990.0,239357.0,2.0,103.0,Limuzina,false,2011.0,Dizel
Peugeot,306,950.0,300000.0,2.0,66.0,Malo auto,0,2000.0,Dizel
Škoda,Yeti,16950.0,241961.0,2.0,81.0,Terenac,0,2014.0,Dizel
Volkswagen,Golf Plus,9900.0,238000.0,1.6,77.0,,true,2009.0,Dizel
Mercedes-Benz,C 220,8600.0,347000.0,2.2,110.0,Karavan,0,2006.0,Dizel
Audi,A6,15400.0,295000.0,2.0,125.0,Karavan,true,2010.0,Dizel
Audi,A6 Allroad,9300.0,288000.0,2.5,132.0,Karavan,true,2004.0,Dizel
BMW,320,23700.0,255000.0,2.0,85.0,Limuzina,true,2012.0,Dizel
Volkswagen,Passat,13900.0,244500.0,2.0,103.0,Karavan,0,2011.0,Dizel
BMW,X5,53000.0,234000.0,3.0,190.0,SUV,true,2014.0,Dizel
Ford,Kuga,28750.0,265000.0,2.0,132.0,SUV,false,2017.0,Dizel
Mercedes-Benz,E 200,55000.0,270000.0,2.0,110.0,Limuzina,true,2018.0,Dizel
Volkswagen,Passat,16400.0,259000.0,2.0,103.0,Karavan,true,2011.0,Dizel
Renault,Grand Scenic,11999.0,180000.0,1.5,79.0,Limuzina,true,2012.0,Dizel
Volvo,XC 60,27600.0,256000.0,2.4,120.0,Terenac,0,2013.0,Dizel
Peugeot,508,13999.0,254000.0,1.6,84.0,Karavan,0,2013.0,Dizel
Seat,Leon,27500.0,106000.0,1.4,110.0,Ostalo,true,2017.0,Benzin
Škoda,Fabia,8950.0,235000.0,1.2,77.0,Malo auto,false,2010.0,Benzin
Citroen,C3,4500.0,283100.0,1.4,50.0,Limuzina,true,2003.0,Dizel
Mercedes-Benz,C 220,22900.0,211734.0,2.2,125.0,Sportski/kupe,0,2012.0,Dizel
Toyota,RAV 4,21500.0,141000.0,2.2,110.0,SUV,0,2010.0,Dizel
Mercedes-Benz,C 200,17499.0,217000.0,2.0,100.0,Limuzina,0,2010.0,Dizel
Audi,A6,12300.0,362000.0,3.0,165.0,,true,2006.0,Dizel
Ford,Focus,8199.0,240000.0,1.6,80.0,Karavan,0,2010.0,Dizel
Peugeot,3008,12000.0,337183.0,2.0,110.0,Monovolumen,true,2010.0,Dizel
Mazda,CX-5,38900.0,177982.0,2.2,110.0,Off Road,0,2018.0,Dizel
Renault,Scenic,2600.0,143500.0,1.6,83.0,,true,2005.0,Benzin
Peugeot,307,2650.0,314000.0,2.0,66.0,,0,2003.0,Dizel
Peugeot,308,10800.0,290000.0,1.6,68.0,Limuzina,true,2013.0,Dizel
Volkswagen,Golf,23999.0,211000.0,2.0,110.0,Limuzina,0,2013.0,Dizel
Mercedes-Benz,E 220,105000.0,61000.0,2.0,148.0,Limuzina,true,2022.0,Dizel
BMW,318,24900.0,204000.0,2.0,105.0,Karavan,0,2014.0,Dizel
Audi,Q5,23500.0,317000.0,3.0,169.0,Terenac,true,2010.0,Dizel
Fiat,500,11950.0,195900.0,1.3,70.0,Malo auto,0,2012.0,Dizel
Volkswagen,Passat,14800.0,296000.0,1.6,74.0,Karavan,0,2012.0,Dizel
Opel,Corsa,23900.0,26000.0,1.2,55.0,Limuzina,0,2020.0,Benzin
Volkswagen,Golf,5800.0,208000.0,1.6,85.0,Malo auto,true,2004.0,Benzin
Volkswagen,Passat,7999.0,312450.0,1.9,77.0,Karavan,0,2006.0,Dizel
Audi,A5,20500.0,308700.0,2.0,100.0,Limuzina,true,2010.0,Dizel
Škoda,Fabia,11800.0,260000.0,1.6,55.0,Malo auto,0,2012.0,Dizel
Seat,Altea,7100.0,213890.0,1.9,77.0,,0,2004.0,Dizel
Ford,Mondeo,5500.0,139000.0,2.0,85.0,,0,2007.0,Dizel
Ford,Focus,23900.0,158000.0,1.5,88.0,Karavan,0,2018.0,Dizel
Citroen,C4 Picasso,12100.0,265000.0,1.6,82.0,Monovolumen,true,2013.0,Dizel
Volkswagen,Touran,23000.0,203000.0,1.6,85.0,,0,2016.0,Dizel
BMW,525,23500.0,320000.0,3.0,150.0,Limuzina,true,2011.0,Dizel
Jeep,Cherokee,14800.0,320000.0,2.7,120.0,,0,2002.0,Dizel
Jeep,Grand Cherokee,10000.0,240000.0,4.7,190.0,Terenac,0,2002.0,Benzin
Mercedes-Benz,GLC 220,102900.0,85000.0,2.0,143.0,SUV,true,2019.0,Dizel
Audi,A6,36000.0,118000.0,3.0,180.0,Limuzina,true,2012.0,Dizel
BMW,320,20000.0,299000.0,2.0,130.0,Kabriolet,true,2009.0,Dizel
Audi,A4 Allroad,18950.0,338000.0,3.0,176.0,,0,2009.0,Dizel
Volkswagen,Golf,14999.0,224000.0,2.0,103.0,Malo auto,0,2010.0,Dizel
Mercedes-Benz,C 220,43000.0,154000.0,2.2,125.0,Limuzina,true,2016.0,Dizel
Volkswagen,Polo,8850.0,1.0,1.6,55.0,,0,2010.0,Dizel
Volkswagen,T5 Kombi,12800.0,300000.0,1.9,77.0,Kombi,true,2004.0,Dizel
Peugeot,2008,25990.0,74960.0,1.5,88.0,Monovolumen,false,2019.0,Dizel
Volkswagen,Passat,43500.0,184000.0,2.0,176.0,Limuzina,0,2015.0,Dizel
Audi,Q3,75990.0,146879.0,2.0,110.0,SUV,false,2022.0,Dizel
Škoda,Yeti,15500.0,255000.0,2.0,81.0,Terenac,true,2013.0,Dizel
Mercedes-Benz,GLC 220,59500.0,190000.0,2.2,125.0,SUV,true,2019.0,Dizel
Mercedes-Benz,GLC 300,84990.0,123527.0,2.0,225.0,SUV,false,2021.0,Dizel
Volkswagen,Passat,39990.0,172475.0,2.0,110.0,Limuzina,false,2020.0,Dizel
Audi,RS5,69900.0,137000.0,4.2,330.0,Limuzina,true,2012.0,Benzin
Renault,Clio,15500.0,169000.0,1.5,66.0,Malo auto,false,2015.0,Dizel
Volkswagen,Passat,38990.0,90349.0,1.6,88.0,Limuzina,false,2019.0,Dizel
Citroen,C4 Picasso,10800.0,188863.0,2.0,110.0,Monovolumen,0,2010.0,Dizel
Opel,Meriva,10499.0,194000.0,1.7,81.0,,false,2011.0,Dizel
Volkswagen,Passat,40990.0,145791.0,1.6,88.0,Limuzina,false,2020.0,Dizel
Hyundai,Tucson,33400.0,210000.0,2.0,136.0,SUV,true,2016.0,Dizel
BMW,430 Gran Coupe,55000.0,213000.0,3.0,190.0,Limuzina,true,2017.0,Dizel
Volkswagen,Passat,37990.0,114817.0,2.0,110.0,Limuzina,false,2019.0,Dizel
Audi,A4,16900.0,235482.0,2.0,100.0,Karavan,true,2010.0,Dizel
Opel,Astra,2000.0,320000.0,2.0,71.0,Limuzina,true,2002.0,Dizel
Opel,Astra,10900.0,260000.0,1.7,81.0,Karavan,true,2011.0,Dizel
Škoda,Octavia,14500.0,301036.0,1.6,77.0,Limuzina,0,2011.0,Dizel
Peugeot,207,8400.0,163000.0,1.4,55.0,,false,2010.0,Benzin
Volkswagen,Golf,74900.0,70000.0,2.0,147.0,Malo auto,true,2021.0,Dizel
Mazda,CX-30,39500.0,144963.0,1.8,85.0,SUV,false,2020.0,Dizel
Land Rover,Range Rover Evoque,36000.0,194000.0,2.0,110.0,Terenac,0,2016.0,Dizel
Audi,Q7,25900.0,310000.0,3.0,171.0,SUV,true,2006.0,Dizel
Citroen,C4 Aircross,22890.0,161700.0,1.8,110.0,Limuzina,false,2014.0,Dizel
Škoda,Fabia,12400.0,210000.0,1.6,66.0,Malo auto,0,2014.0,Dizel
Volkswagen,Golf,20500.0,207000.0,1.6,77.0,,0,2013.0,Dizel
BMW,Unknown,102990.0,72347.0,3.0,294.0,Limuzina,false,2019.0,Dizel
Nissan,Qashqai,28500.0,140849.0,1.6,96.0,,0,2014.0,Dizel
Renault,Scenic,8457.0,275000.0,1.5,78.0,,false,2009.0,Dizel
BMW,X3,23950.0,300300.0,2.0,120.0,Terenac,0,2011.0,Dizel
Peugeot,206,2300.0,164000.0,1.6,55.0,Malo auto,true,2002.0,Benzin
MINI,Cooper Countryman,19900.0,145000.0,2.0,82.0,,0,2014.0,Dizel
BMW,318,14800.0,287286.0,2.0,105.0,,0,2011.0,Dizel
BMW,X3,41000.0,188000.0,2.0,140.0,,true,2014.0,Dizel
Ford,C-Max,5000.0,290400.0,1.8,85.0,Monovolumen,true,2005.0,Dizel
BMW,X5,67500.0,164000.0,3.0,230.0,Terenac,0,2014.0,Dizel
Renault,Clio,15650.0,113170.0,1.5,55.0,Limuzina,0,2014.0,Dizel
Mercedes-Benz,Drugi,10500.0,203000.0,3.0,100.0,,0,1998.0,Dizel
Renault,Clio,15950.0,150000.0,1.5,55.0,Limuzina,0,2017.0,Dizel
Audi,A6,67000.0,180000.0,2.0,150.0,,true,2018.0,Dizel
BMW,X1,52400.0,194000.0,2.0,110.0,,true,2021.0,Dizel
BMW,X1,18900.0,276500.0,2.0,135.0,,true,2011.0,Dizel
Opel,Monterey,18000.0,150000.0,3.0,200.0,Off Road,true,1998.0,Dizel
Volkswagen,Passat,16550.0,315000.0,2.0,103.0,Karavan,0,2012.0,Dizel
Volkswagen,Tiguan,20500.0,234000.0,2.0,103.0,,0,2010.0,Dizel
Opel,Corsa,8550.0,272000.0,1.7,96.0,Malo auto,true,2011.0,Dizel
Audi,A6,19900.0,350000.0,3.0,176.0,Karavan,true,2011.0,Dizel
Volkswagen,Golf,19700.0,248000.0,1.6,77.0,,0,2012.0,Dizel
Citroen,C4,4800.0,273000.0,1.6,80.0,,true,2008.0,Benzin
Volkswagen,Amarok,71000.0,135000.0,3.0,150.0,Pick up,0,2019.0,Dizel
Škoda,Octavia RS,31500.0,290000.0,2.0,135.0,Limuzina,true,2015.0,Dizel
Audi,A6,29700.0,236000.0,3.0,160.0,,0,2016.0,Dizel
Volkswagen,Golf,10500.0,265000.0,1.6,77.0,Karavan,false,2012.0,Dizel
Kia,Rio,11400.0,202000.0,1.4,66.0,,0,2013.0,Dizel
Volkswagen,Golf,22200.0,190000.0,1.6,81.0,Limuzina,true,2015.0,Dizel
Volkswagen,Passat,17000.0,268000.0,1.6,77.0,Limuzina,true,2011.0,Dizel
Volkswagen,Passat,44900.0,164000.0,2.0,110.0,Limuzina,true,2020.0,Dizel
Ford,Kuga,20900.0,207000.0,2.0,103.0,SUV,true,2012.0,Dizel
Volkswagen,Passat,7000.0,370000.0,1.9,96.0,Limuzina,true,2004.0,Dizel
Volkswagen,Golf,39999.0,228000.0,2.0,110.0,Limuzina,true,2018.0,Dizel
Volkswagen,Golf,22000.0,294000.0,1.6,85.0,Limuzina,true,2016.0,Dizel
Volkswagen,Tiguan,22500.0,230000.0,2.0,80.0,SUV,0,2012.0,Dizel
Ford,Kuga,19000.0,186500.0,1.6,110.0,,true,2013.0,Benzin
Peugeot,508,15900.0,178583.0,2.0,100.0,Limuzina,0,2011.0,Dizel
Volkswagen,Golf,15200.0,195500.0,1.6,77.0,,true,2011.0,Dizel
Volkswagen,Golf,12800.0,237000.0,1.6,77.0,Limuzina,true,2010.0,Dizel
Toyota,Highlander,121000.0,31500.0,2.5,182.0,Monovolumen,true,2022.0,Hibrid
Volkswagen,T5 Kombi,20500.0,393000.0,2.0,103.0,Kombi,true,2013.0,Dizel
Fiat,Ulysse,1190.0,276580.0,2.0,59.0,Monovolumen,false,2001.0,Dizel
Volkswagen,Touareg,79990.0,254000.0,3.0,210.0,Terenac,0,2018.0,Dizel
Mercedes-Benz,E 280,7600.0,330000.0,3.0,140.0,,true,2005.0,Dizel
Opel,Astra,15499.0,153000.0,1.6,81.0,Karavan,false,2016.0,Dizel
Fiat,500,9999.0,117663.0,0.9,63.0,Malo auto,true,2011.0,Benzin
Volkswagen,Touran,14950.0,284000.0,1.6,77.0,Monovolumen,0,2010.0,Dizel
Volkswagen,Golf,21300.0,183000.0,2.0,110.0,Karavan,true,2014.0,Dizel
Opel,Astra,8900.0,186000.0,1.7,81.0,Karavan,true,2011.0,Dizel
Audi,Q3,28900.0,192514.0,2.0,103.0,,0,2014.0,Dizel
BMW,530,39700.0,200421.0,3.0,190.0,Limuzina,true,2013.0,Dizel
Volkswagen,Amarok,39800.0,202000.0,2.0,100.0,Terenac,0,2015.0,Dizel
Audi,Q5,23800.0,243442.0,2.0,105.0,SUV,0,2010.0,Dizel
Volkswagen,Polo,11500.0,260000.0,1.6,66.0,,0,2010.0,Dizel
Peugeot,206,3200.0,205000.0,1.4,50.0,,true,2004.0,Dizel
Toyota,Yaris,3800.0,108000.0,1.0,48.0,Malo auto,true,2005.0,Benzin
Volkswagen,Scirocco,14900.0,236857.0,1.4,90.0,Sportski/kupe,true,2011.0,Benzin
Volkswagen,Passat Alltrack,20500.0,262000.0,2.0,125.0,Karavan,false,2012.0,Dizel
Audi,A3,16400.0,228000.0,2.0,103.0,Limuzina,false,2010.0,Dizel
Mercedes-Benz,A 180,9300.0,230000.0,2.0,80.0,,0,2008.0,Dizel
BMW,320,33500.0,176000.0,2.0,135.0,Limuzina,true,2015.0,Dizel
Citroen,C5,7900.0,287000.0,1.8,92.0,Limuzina,true,2009.0,Plin
BMW,X4,45900.0,191000.0,2.0,140.0,SUV,true,2017.0,Dizel
Renault,Kadjar,33980.0,119029.0,1.5,85.0,SUV,false,2020.0,Dizel
BMW,iX1,22500.0,227000.0,2.0,105.0,Malo auto,0,2013.0,Dizel
Renault,Clio,12998.0,161931.0,1.5,66.0,,false,2018.0,Dizel
Audi,Q3,38900.0,220000.0,2.0,110.0,SUV,true,2015.0,Dizel
Mercedes-Benz,240,5700.0,381403.0,2.4,53.0,,0,1982.0,Dizel
Audi,SQ7,85000.0,230795.0,4.0,320.0,,false,2016.0,Dizel
Volkswagen,Golf,22800.0,197000.0,2.0,110.0,,false,2014.0,Dizel
Volvo,XC40,48500.0,106231.0,2.0,140.0,SUV,0,2015.0,Dizel
BMW,X5,40000.0,260000.0,3.0,225.0,SUV,true,2013.0,Dizel
Škoda,Fabia,11990.0,195400.0,1.6,77.0,Karavan,false,2011.0,Dizel
Volvo,XC40,54980.0,111287.0,2.0,110.0,SUV,false,2018.0,Dizel
Citroen,C3,20900.0,181520.0,1.5,75.0,Limuzina,false,2019.0,Dizel
Toyota,Avensis,18500.0,287000.0,2.0,110.0,Karavan,true,2014.0,Dizel
Volkswagen,Tiguan,23900.0,229000.0,2.0,103.0,SUV,true,2011.0,Dizel
Seat,Ateca,41500.0,78500.0,3.0,110.0,SUV,true,2018.0,Dizel
Opel,Vectra,2999.0,2851365.0,2.2,92.0,Limuzina,0,2003.0,Dizel
Opel,Tigra,5990.0,180000.0,1.4,66.0,Malo auto,true,2009.0,Benzin
Volvo,XC 90,13300.0,319.0,2.4,120.0,SUV,true,2003.0,Dizel
Mercedes-Benz,A 180,22299.0,244000.0,1.5,80.0,,0,2014.0,Dizel
MINI,Cooper,10900.0,160000.0,1.6,90.0,Malo auto,0,2011.0,Benzin
Volkswagen,Golf,16900.0,107210.0,1.2,77.0,Karavan,true,2014.0,Benzin
Mazda,CX-7,10400.0,225000.0,2.3,190.0,SUV,false,2007.0,Plin
Ssangyong,Korando,16999.0,150000.0,2.0,129.0,,0,2012.0,Dizel
Volkswagen,Passat,12499.0,210000.0,2.0,81.0,,0,2009.0,Dizel
Renault,Unknown,2250.0,352114.0,1.9,88.0,Limuzina,true,2002.0,Dizel
Volkswagen,Golf Plus,12200.0,175000.0,1.6,77.0,,0,2011.0,Dizel
Porsche,Panamera,64999.0,240000.0,3.0,184.0,Limuzina,true,2012.0,Dizel
Renault,Trafic,24500.0,240000.0,2.0,84.0,Kombi,true,2012.0,Dizel
Volkswagen,Golf,11900.0,258000.0,2.0,81.0,,0,2009.0,Dizel
Volkswagen,Tiguan,2.0,180000.0,2.0,81.0,,0,2013.0,Dizel
Hyundai,Santa Fe,69000.0,170000.0,2.2,147.0,Terenac,true,2020.0,Dizel
BMW,118,22800.0,235000.0,1.5,100.0,Malo auto,0,2016.0,Benzin
Volkswagen,Golf,10950.0,253000.0,1.6,77.0,,false,2009.0,Dizel
Škoda,Fabia,5900.0,331000.0,1.4,63.0,,0,2008.0,Plin
Mercedes-Benz,GLE 350 coupe,174990.0,45944.0,2.0,235.0,Terenac,0,2021.0,Hibrid
Volkswagen,Touran,7300.0,363000.0,1.9,77.0,,true,2005.0,Dizel
Volkswagen,Golf,12000.0,277000.0,1.6,77.0,Karavan,0,2012.0,Dizel
BMW,318,24600.0,250000.0,2.0,85.0,,true,2012.0,Dizel
Renault,Captur,21500.0,49000.0,0.9,66.0,Malo auto,true,2018.0,Benzin
Mercedes-Benz,GLC 220,62900.0,122000.0,2.2,125.0,,true,2017.0,Dizel
Volvo,XC 60,67980.0,110270.0,2.0,173.0,SUV,false,2017.0,Dizel
Volkswagen,Passat,17800.0,276000.0,2.0,103.0,Karavan,true,2011.0,Dizel
Audi,A5,30900.0,291000.0,2.0,130.0,Limuzina,false,2014.0,Dizel
Mercedes-Benz,E 220,23900.0,230000.0,2.2,125.0,,0,2011.0,Dizel
Toyota,Auris,28600.0,44468.0,1.6,82.0,Limuzina,true,2018.0,Dizel
Audi,A3,29000.0,179000.0,1.6,85.0,Limuzina,false,2018.0,Dizel
BMW,X3,24900.0,226000.0,2.0,135.0,,false,2011.0,Dizel
Volkswagen,Golf,12200.0,209500.0,2.0,81.0,Limuzina,true,2009.0,Dizel
Porsche,Cayenne,69000.0,229568.0,4.8,368.0,SUV,0,2011.0,Benzin
Audi,Q8,140000.0,150000.0,3.0,210.0,SUV,true,2021.0,Dizel
Škoda,Octavia,21700.0,199300.0,2.0,110.0,Karavan,true,2014.0,Dizel
Citroen,C4 Cactus,17500.0,147409.0,1.6,73.0,Monovolumen,0,2015.0,Dizel
BMW,316,6900.0,246000.0,1.9,85.0,Limuzina,true,2001.0,Benzin
Volkswagen,Touareg,35000.0,273000.0,3.0,180.0,Terenac,0,2012.0,Dizel
Audi,Q7,31900.0,280000.0,3.0,171.0,,0,2008.0,Dizel
Jeep,Grand Cherokee,34900.0,125000.0,3.0,177.0,Terenac,true,2012.0,Dizel
Volkswagen,Golf,11300.0,307000.0,1.6,77.0,Limuzina,true,2011.0,Dizel
Ford,Kuga,19500.0,254000.0,2.0,103.0,Terenac,0,2012.0,Dizel
Renault,Clio,8900.0,217000.0,1.2,74.0,Limuzina,true,2010.0,Benzin
Volkswagen,Passat,29000.0,240000.0,2.0,110.0,Karavan,0,2018.0,Dizel
Opel,Astra,9300.0,300.0,1.7,81.0,Karavan,0,2012.0,Dizel
Renault,Clio,2600.0,317000.0,1.6,44.0,Malo auto,true,2004.0,Dizel
Škoda,Octavia,22900.0,220000.0,1.6,85.0,Karavan,false,2019.0,Dizel
Ford,Kuga,25850.0,223152.0,2.0,110.0,SUV,true,2015.0,Dizel
Škoda,Fabia,9400.0,197352.0,1.6,55.0,Karavan,true,2011.0,Dizel
Peugeot,308,10999.0,245000.0,1.6,68.0,Karavan,true,2013.0,Dizel
Volkswagen,Polo,15300.0,110000.0,1.6,66.0,Limuzina,0,2012.0,Dizel
Škoda,Superb,20900.0,340000.0,2.0,125.0,Karavan,false,2015.0,Dizel
Volkswagen,Passat,10900.0,245000.0,2.0,103.0,Limuzina,true,2006.0,Dizel
Peugeot,3008,31000.0,200210.0,1.6,88.0,SUV,0,2018.0,Dizel
Peugeot,2008,34900.0,134686.0,1.5,81.0,,false,2021.0,Dizel
Mercedes-Benz,B 200,34900.0,183250.0,2.2,100.0,Limuzina,false,2018.0,Dizel
Škoda,Octavia,28500.0,257000.0,2.0,136.0,Karavan,true,2017.0,Dizel
Volvo,S90,149980.0,12000.0,2.0,173.0,Limuzina,true,2023.0,Dizel
Peugeot,3008,37700.0,143095.0,1.5,96.0,Monovolumen,false,2019.0,Dizel
Volvo,XC40,96343.0,12000.0,2.0,145.0,SUV,true,2023.0,Benzin
Volkswagen,Golf,8900.0,222000.0,1.4,90.0,Karavan,0,2010.0,Benzin
Volvo,XC40,94503.0,12000.0,2.0,145.0,SUV,true,2023.0,Benzin
Ford,Fiesta,2650.0,238000.0,1.3,51.0,Malo auto,true,2005.0,Benzin
Volkswagen,Passat,39990.0,149407.0,1.6,88.0,Karavan,false,2019.0,Dizel
Volkswagen,Passat,11500.0,288000.0,2.0,103.0,Limuzina,true,2006.0,Dizel
Volkswagen,Golf,34990.0,125685.0,1.6,85.0,Limuzina,false,2019.0,Dizel
Škoda,Octavia,41990.0,169823.0,2.0,110.0,Karavan,false,2021.0,Dizel
Škoda,Kodiaq,52990.0,149315.0,2.0,110.0,Terenac,false,2018.0,Dizel
Peugeot,5008,43990.0,119888.0,1.5,96.0,Monovolumen,false,2020.0,Dizel
Audi,A8,113990.0,69631.0,3.0,210.0,Limuzina,false,2018.0,Dizel
Volkswagen,Golf,13600.0,284000.0,1.6,77.0,Limuzina,true,2011.0,Dizel
DS automobiles,DS7 Crossback,54990.0,102205.0,1.5,96.0,Terenac,false,2019.0,Dizel
Volkswagen,Touran,15900.0,259000.0,1.6,66.0,Monovolumen,true,2012.0,Dizel
Mercedes-Benz,S 350,124990.0,55869.0,3.0,210.0,Limuzina,false,2018.0,Dizel
Nissan,Pathfinder,24500.0,170000.0,2.5,126.0,SUV,true,2007.0,Dizel
Škoda,Octavia,13900.0,240000.0,1.6,77.0,Limuzina,0,2012.0,Dizel
Volkswagen,Passat,9000.0,360000.0,2.0,103.0,Karavan,true,2006.0,Dizel
Volkswagen,Tiguan,19600.0,236900.0,2.0,103.0,SUV,0,2010.0,Dizel
BMW,318 Gran Turismo,42990.0,128786.0,2.0,100.0,Limuzina,false,2018.0,Dizel
BMW,X1,42990.0,113719.0,1.5,85.0,Terenac,false,2019.0,Dizel
BMW,316,40990.0,125581.0,2.0,85.0,Limuzina,false,2018.0,Dizel
BMW,X1,40990.0,104137.0,1.5,85.0,Terenac,false,2019.0,Dizel
Audi,Q2,42990.0,125850.0,1.6,85.0,Terenac,false,2018.0,Dizel
Volkswagen,Arteon,43999.0,291000.0,2.0,110.0,,false,2018.0,Dizel
Audi,A5,25000.0,218000.0,2.0,132.0,Limuzina,true,2010.0,Benzin
Peugeot,308,23990.0,124000.0,1.5,75.0,Limuzina,false,2020.0,Dizel
Mercedes-Benz,E 220,44999.0,350000.0,2.2,125.0,Limuzina,0,2015.0,Dizel
Škoda,Kodiaq,53000.0,150000.0,2.0,140.0,SUV,true,2017.0,Dizel
Toyota,Land Cruiser,29500.0,350000.0,3.0,127.0,Terenac,true,2006.0,Dizel
BMW,116,10400.0,210000.0,2.0,85.0,Limuzina,0,2010.0,Dizel
Škoda,Fabia,9700.0,227662.0,1.6,77.0,Karavan,0,2010.0,Dizel
Volkswagen,Tiguan,20100.0,250000.0,2.0,125.0,SUV,true,2010.0,Dizel
BMW,i3,6000.0,170000.0,1.0,80.0,Limuzina,false,2005.0,Dizel
Volkswagen,Golf,11000.0,211000.0,1.6,66.0,Limuzina,true,2010.0,Dizel
Volkswagen,Golf,10900.0,182000.0,1.6,77.0,Karavan,0,2011.0,Dizel
Volkswagen,Tiguan,21900.0,294000.0,2.0,103.0,SUV,0,2012.0,Dizel
Peugeot,308,19500.0,188000.0,1.6,86.0,Limuzina,true,2014.0,Dizel
Citroen,C3,22900.0,121000.0,1.5,75.0,Malo auto,false,2021.0,Dizel
Renault,Kadjar,32900.0,84276.0,1.5,81.0,,false,2018.0,Dizel
Volkswagen,Touran,8950.0,285000.0,1.9,77.0,,0,2005.0,Dizel
Renault,Megane,2900.0,275362.0,1.9,75.0,Karavan,true,2003.0,Dizel
Ford,Kuga,28900.0,136000.0,2.0,110.0,Terenac,false,2018.0,Dizel
Volkswagen,Golf,10900.0,253000.0,1.4,90.0,Karavan,0,2011.0,Benzin
Audi,A6,8700.0,200000.0,3.0,165.0,Limuzina,0,2005.0,Dizel
Volkswagen,Golf,13800.0,194500.0,1.6,77.0,Limuzina,false,2010.0,Dizel
Renault,Megane,18700.0,209000.0,1.5,66.0,Limuzina,true,2018.0,Dizel
Volkswagen,Golf,51900.0,65000.0,2.0,110.0,Limuzina,false,2020.0,Dizel
Škoda,Octavia,33900.0,136736.0,2.0,110.0,Karavan,false,2019.0,Dizel
Volkswagen,Passat,16500.0,256000.0,2.0,103.0,Karavan,0,2013.0,Dizel
Peugeot,3008,36900.0,136800.0,1.5,97.0,SUV,false,2019.0,Dizel
Audi,Q7,33900.0,210000.0,3.0,176.0,,true,2011.0,Dizel
Audi,A3,24900.0,229000.0,1.6,77.0,,true,2014.0,Dizel
Mercedes-Benz,Vito,49900.0,250000.0,2.2,120.0,,true,2015.0,Dizel
Škoda,Fabia,9299.0,200000.0,1.2,55.0,Limuzina,0,2011.0,Dizel
Škoda,Octavia,5000.0,322000.0,1.9,74.0,,false,2006.0,Dizel
Renault,Espace,33900.0,168000.0,1.6,96.0,Monovolumen,0,2017.0,Dizel
Škoda,Octavia,25500.0,319000.0,2.0,110.0,Karavan,0,2017.0,Dizel
BMW,X1,43990.0,163183.0,2.0,110.0,Terenac,false,2020.0,Dizel
Peugeot,5008,30500.0,183000.0,1.5,96.0,,0,2019.0,Dizel
BMW,318 Gran Turismo,50990.0,135985.0,2.0,100.0,Limuzina,false,2019.0,Dizel
Ford,S-Max,33000.0,133000.0,2.0,110.0,Monovolumen,0,2019.0,Dizel
Renault,Clio,14800.0,218000.0,1.5,55.0,Limuzina,true,2013.0,Dizel
Audi,A6,46900.0,167477.0,2.0,110.0,Limuzina,false,2017.0,Dizel
Mercedes-Benz,Vito,34000.0,208000.0,2.2,100.0,Kombi,true,2012.0,Dizel
Škoda,Octavia,23300.0,130545.0,1.6,85.0,,0,2018.0,Dizel
Jeep,Cherokee,22000.0,300.0,3.0,160.0,Terenac,true,2006.0,Dizel
Volkswagen,Golf,25500.0,219000.0,1.6,81.0,Limuzina,true,2017.0,Dizel
Škoda,Fabia,6899.0,264000.0,1.2,55.0,Karavan,0,2010.0,Dizel
Citroen,C3,17900.0,118000.0,1.6,73.0,Malo auto,0,2018.0,Dizel
Škoda,Yeti,24900.0,250000.0,2.0,103.0,SUV,true,2014.0,Dizel
Audi,A6,22999.0,347000.0,2.0,130.0,Karavan,false,2012.0,Dizel
Volkswagen,Touareg,38400.0,260000.0,3.0,193.0,,true,2015.0,Dizel
Audi,A6,55900.0,75000.0,2.0,140.0,Limuzina,true,2017.0,Dizel
Peugeot,2008,16400.0,164000.0,1.4,50.0,Limuzina,0,2014.0,Dizel
Ford,Focus,6950.0,245870.0,1.6,80.0,,true,2008.0,Dizel
Mercedes-Benz,E 200,12750.0,351234.0,2.2,100.0,Limuzina,true,2008.0,Dizel
